Model,Treatment,Treatment target,Treatment type,BestResponse,Day_BestResponse,BestAvgResponse,Day_BestAvgResponse,TimeToDouble,Day_Last,ResponseCategory
X-038,HSP990,HSP90,single,21.9,48,10.4,11,64.66348449,109,SD-->PD
X-038,INC280,MET,single,102.9,20,20.18,13,19.36956522,52,PD
X-038,INC280 + trastuzumab,"ERBB2,MET",combo,180.9,20,44.86,13,12.76363636,45,PD
X-038,LEE011,"CDK4,CDK6,CDK4/6",single,250.7,21,97.85,11,4.743119266,41,PD
X-038,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-47.4,12,-22.32857143,21,32,32,SD
X-038,LJM716,ERBB3,single,97.4,21,14.4,12,17.32807571,60,PD
X-038,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,98.9,20,30.12,13,16.4393531,52,PD
X-038,LLM871,FGFR2/4,single,380.5,21,42.725,11,10.89391576,25,PD
X-038,binimetinib,"MAP2K1,MAP2K2,MAPK",single,60,28,17.96,13,33.72727273,52,PD
X-038,everolimus,MTOR,single,-56.7,80,-25.00645161,129,129,129,PR-->PD
X-038,trastuzumab,ERBB2,single,50.6,23,16.48,13,33.65397924,36,PD
X-038,untreated,"UNKNOWN,Untreated",single,145.8,21,41,12,12.86637931,60,PD
X-039,BYL719,PIK3CA,single,380.2,22,111,12,6,26,PD
X-039,BYL719 + HSP990,"PIK3CA,HSP90",combo,148.4,22,34.8,12,16.79816514,33,PD
X-039,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,179,20,28.6,13,14.53524004,34,PD
X-039,HSP990,HSP90,single,390.7,22,69.35,12,9.218461538,33,PD
X-039,LEE011,"CDK4,CDK6,CDK4/6",single,89.7,22,49.775,12,13.28571429,67,PD
X-039,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,73.6,23,59.88,13,12.16923077,55,PD
X-039,LJM716,ERBB3,single,188.6,21,31.425,14,14.852,28,PD
X-039,everolimus,MTOR,single,0.7,19,11.68333333,19,28.85960591,60,SD-->PD
X-039,untreated,"UNKNOWN,Untreated",single,341.9,21,118.94,14,4.950696677,24,PD
X-050,BYL719,PIK3CA,single,89.7,20,33.875,11,20.98564593,38,PD
X-050,BYL719 + HSP990,"PIK3CA,HSP90",combo,27.2,14,15.32,14,26.37261146,49,SD-->PD
X-050,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-92.9,25,-65.95454545,54,54,54,PR
X-050,HSP990,HSP90,single,164.4,20,36.73333333,12,13.93453355,40,PD
X-050,LEE011,"CDK4,CDK6,CDK4/6",single,-24.9,7,-10.73333333,7,7,7,SD
X-050,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-31.2,9,-19.47777778,27,86,86,SD-->PD
X-050,LJM716,ERBB3,single,-41.7,70,-5.15,11,77,77,SD-->PD
X-050,everolimus,MTOR,single,1.6,12,4.766666667,12,31.91910112,76,SD-->PD
X-050,untreated,"UNKNOWN,Untreated",single,237,21,45.975,11,11.8877551,46,PD
X-055,untreated,"UNKNOWN,Untreated",single,212.1,21,46.625,11,9.979452055,28,PD
X-056,BGJ398,FGFR,single,198.8,21,25.9,11,13.50909091,48,PD
X-056,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-0.8,14,-2.866666667,11,44,44,SD
X-056,BYL719,PIK3CA,single,-12,38,15.55,12,38,38,SD-->PD
X-056,BYL719 + HSP990,"PIK3CA,HSP90",combo,5.1,28,-1.6,12,28,28,SD
X-056,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,0.7,12,8.025,12,51.06036217,78,SD-->PD
X-056,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,77.3,22,16.725,12,25.632,28,PD
X-056,HDM201,MDM2,single,102,22,31.3,12,21.73451327,26,PD
X-056,figitumumab,IGF1R,single,-100,137,-6.665116279,209,18.63895487,209,SD-->PD
X-056,HSP990,HSP90,single,195.5,21,57.3,14,11.62790698,33,PD
X-056,INC280,MET,single,141.5,24,-0.3,11,18.15221987,49,PD
X-056,INC280 + trastuzumab,"ERBB2,MET",combo,60.6,22,16.325,15,41.84057971,60,PD
X-056,LEE011,"CDK4,CDK6,CDK4/6",single,-100,58,-75.91707317,194,194,194,CR
X-056,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-3.9,12,4.9,12,22,22,SD
X-056,LJM716,ERBB3,single,133,21,26.28,14,16.23121387,34,PD
X-056,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,66.6,37,31.74,14,22.5,48,PD
X-056,LLM871,FGFR2/4,single,154.2,21,37.26,14,15.11402157,85,PD
X-056,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-88.6,81,-64.36896552,113,158,158,PR-->-->PD
X-056,everolimus,MTOR,single,69.6,21,13.43333333,11,23.33846154,32,PD
X-056,trastuzumab,ERBB2,single,92.9,22,6.5,12,22.86060606,54,PD
X-056,untreated,"UNKNOWN,Untreated",single,155.8,24,42.18,12,19.7918552,66,PD
X-057,BGJ398,FGFR,single,277.7,18,40.05,11,11.13438257,18,PD
X-057,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-3.8,11,-3.85,11,36,36,SD-->PD
X-057,BYL719,PIK3CA,single,61.4,21,11.9,11,25,25,PD
X-057,BYL719 + HSP990,"PIK3CA,HSP90",combo,-10.8,29,-19.1,12,33,33,SD-->PD
X-057,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,26.5,33,-4.2,12,33,33,SD-->PD
X-057,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,3.2,15,8.52,15,29,29,SD-->PD
X-057,HDM201,MDM2,single,287.9,18,57,11,8.849582173,18,PD
X-057,figitumumab,IGF1R,single,324.7,21,50.95,11,9.982206406,25,PD
X-057,HSP990,HSP90,single,170.1,20,30.66,13,16.63788969,24,PD
X-057,INC280,MET,single,325.2,21,68.98,14,10.78828229,42,PD
X-057,INC280 + trastuzumab,"ERBB2,MET",combo,316.2,21,60.44,14,11.57538462,24,PD
X-057,LEE011,"CDK4,CDK6,CDK4/6",single,252.1,21,65.4,11,7.836104513,25,PD
X-057,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,10.7,30,14.325,13,30,30,SD-->PD
X-057,LJM716,ERBB3,single,10.7,15,-5.9,12,29.56723716,33,SD-->PD
X-057,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,239.2,22,28.46,12,14.46774194,29,PD
X-057,LLM871,FGFR2/4,single,-100,27,-92.17413793,288,288,288,CR
X-057,binimetinib,"MAP2K1,MAP2K2,MAPK",single,107.9,14,41.1,14,13.25647059,14,PD
X-057,everolimus,MTOR,single,17.3,18,3.575,11,39,39,SD-->PD
X-057,trastuzumab,ERBB2,single,263,21,20.725,11,12.75735294,25,PD
X-064,BGJ398,FGFR,single,163.1,22,23.425,12,17.2371134,26,PD
X-064,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-18,12,-9.225,12,26,26,SD-->PD
X-064,BYL719,PIK3CA,single,-11.8,12,-4.725,12,33,33,SD-->PD
X-064,BYL719 + HSP990,"PIK3CA,HSP90",combo,8.1,25,11.4,11,28,28,SD
X-064,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,25.8,11,11.45,11,14,14,SD
X-064,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-4.5,13,-0.8,13,54.36792453,58,SD-->PD
X-064,HDM201,MDM2,single,-28.7,12,-12.76,16,26,26,SD-->PD
X-064,figitumumab,IGF1R,single,387.6,22,69.8,12,9.215955983,26,PD
X-064,HSP990,HSP90,single,105.1,20,66.64,13,11.09787234,31,PD
X-064,INC280,MET,single,14.2,12,2.14,12,15,15,SD-->PD
X-064,INC280 + trastuzumab,"ERBB2,MET",combo,-76,19,-45.4,29,36,36,PR-->PD
X-064,LEE011,"CDK4,CDK6,CDK4/6",single,-42.3,42,-25.20833333,42,125,125,SD-->PD
X-064,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,27.6,26,22.56666667,11,26.97094323,33,SD
X-064,LJM716,ERBB3,single,112.2,22,46.78,12,9.842696629,26,PD
X-064,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,293.9,20,95.975,13,8.681335357,20,PD
X-064,LLM871,FGFR2/4,single,124.7,20,23.76,13,18.60188679,31,PD
X-064,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-43.2,5,-13.03333333,5,5,5,SD
X-064,everolimus,MTOR,single,48.3,22,5.7,12,26,26,PD
X-064,trastuzumab,ERBB2,single,449.5,22,56.525,12,10.31578947,26,PD
X-065,BGJ398,FGFR,single,123,20,22.875,16,18.60606061,52,PD
X-065,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-31.8,23,-12.23333333,23,41,41,SD
X-065,BYL719,PIK3CA,single,-30.5,23,-13.88571429,23,104.4465409,127,SD-->PD
X-065,BYL719 + HSP990,"PIK3CA,HSP90",combo,-64.1,89,-20.436,106,106,106,PR-->PD
X-065,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-87.5,82,-62.86153846,111,141.693662,168,PR-->-->PD
X-065,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-91,38,0.781818182,38,144.5370255,155,SD-->-->PD
X-065,HDM201,MDM2,single,29.1,14,32.025,14,14,14,PD
X-065,figitumumab,IGF1R,single,106.3,23,21.475,12,22.0247678,59,PD
X-065,HSP990,HSP90,single,62.1,20,12.7,15,41.43956044,98,PD
X-065,INC280,MET,single,66.1,27,23.1,13,17.39160839,41,PD
X-065,INC280 + trastuzumab,"ERBB2,MET",combo,79.4,21,20.15,14,23.46706587,42,PD
X-065,LEE011,"CDK4,CDK6,CDK4/6",single,421.9,29,65.66,14,10.56578947,42,PD
X-065,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,4.6,13,7.82,13,36.77857143,97,SD-->PD
X-065,LJM716,ERBB3,single,4.1,9,17.375,15,46.44516129,75,SD-->PD
X-065,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,-100,86,-52.7,86,86,86,CR
X-065,LLM871,FGFR2/4,single,-2.2,12,-6.225,12,65.44444444,116,SD-->PD
X-065,binimetinib,"MAP2K1,MAP2K2,MAPK",single,122.8,22,25.325,13,17.06508876,41,PD
X-065,everolimus,MTOR,single,-39.4,18,-17.12222222,34,116.5575486,127,SD-->PD
X-065,trastuzumab,ERBB2,single,-4.5,12,-2.725,12,37.33098592,89,SD-->PD
X-065,untreated,"UNKNOWN,Untreated",single,402.7,36,43.25,12,13.02466793,68,PD
X-067,BGJ398,FGFR,single,67.4,25,13.125,11,33.09006211,96,PD
X-067,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-22.9,25,-5.942857143,25,25,25,SD
X-067,BYL719,PIK3CA,single,55,30,27.25,11,42.45519713,96,PD
X-067,BYL719 + HSP990,"PIK3CA,HSP90",combo,73.3,22,26.85,13,29.37765957,68,PD
X-067,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,60.9,21,43.46,14,26.2778865,45,PD
X-067,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-24.6,126,13.88,14,155,155,SD-->-->PD
X-067,HDM201,MDM2,single,64,30,12.225,11,45.76595745,96,PD
X-067,figitumumab,IGF1R,single,108.2,25,6.075,11,24,66,PD
X-067,HSP990,HSP90,single,63.2,25,23.075,11,30,30,PD
X-067,INC280,MET,single,7,13,4.05,13,19,19,SD
X-067,INC280 + trastuzumab,"ERBB2,MET",combo,216.9,20,44,15,12.99110122,34,PD
X-067,LEE011,"CDK4,CDK6,CDK4/6",single,50,25,22.9,11,49.40033501,80,PD
X-067,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,10.2,45,28.66875,56,56,56,SD
X-067,LJM716,ERBB3,single,290.2,15,122.025,15,7.055335968,15,PD
X-067,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,127.4,20,33.64,15,17.93363499,34,PD
X-067,LLM871,FGFR2/4,single,18.1,12,3.825,12,47.58064516,116,SD-->PD
X-067,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-9.3,13,-6.55,13,85.85066667,96,SD-->PD
X-067,everolimus,MTOR,single,16.7,14,21.74,14,76.19298246,109,SD-->PD
X-067,trastuzumab,ERBB2,single,-34.1,12,-18.72857143,28,63.69230769,89,SD-->PD
X-074,BYL719,PIK3CA,single,92.4,22,25.675,12,22.54774775,54,PD
X-074,BYL719 + HSP990,"PIK3CA,HSP90",combo,24.6,22,6.55,12,35.07835052,88,SD-->PD
X-074,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,2.4,9,12.02,16,45.58950617,69,SD-->PD
X-074,HSP990,HSP90,single,243.7,22,42.225,12,12.50569476,57,PD
X-074,LEE011,"CDK4,CDK6,CDK4/6",single,356.8,22,101.75,12,6.192716237,33,PD
X-074,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-12.8,10,-8.9,14,77.13272311,113,SD-->PD
X-074,LJM716,ERBB3,single,280.9,21,40.02,14,14.07900068,24,PD
X-074,everolimus,MTOR,single,99.3,22,36.725,12,17.57627119,57,PD
X-074,untreated,"UNKNOWN,Untreated",single,101.8,21,24.94,14,14.90517241,42,PD
X-075,BGJ398,FGFR,single,159.4,21,10.58,14,18.0702836,28,PD
X-075,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,194.6,20,32.75,12,13.14176245,45,PD
X-075,BYL719,PIK3CA,single,105,20,14.125,12,19.6131528,49,PD
X-075,BYL719 + HSP990,"PIK3CA,HSP90",combo,10.5,9,19.3,13,30,30,SD
X-075,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-33.5,38,-8.341666667,41,48,48,SD
X-075,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,112.6,20,42.675,14,17.91160221,30,PD
X-075,HDM201,MDM2,single,238.7,20,43.575,12,10.21182266,49,PD
X-075,figitumumab,IGF1R,single,11,22,25.14,12,24.51768034,33,SD-->PD
X-075,HSP990,HSP90,single,206.1,25,22.25,12,17.89707113,44,PD
X-075,INC280,MET,single,119.9,20,42.6,14,18.23372781,30,PD
X-075,INC280 + trastuzumab,"ERBB2,MET",combo,108.1,20,52.88,14,15.13225806,27,PD
X-075,LEE011,"CDK4,CDK6,CDK4/6",single,54.8,20,7.325,12,22.6484375,64,PD
X-075,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,35.7,22,11.13333333,11,36.84452297,62,PD
X-075,LJM716,ERBB3,single,198.9,20,46.5,13,11.53389831,25,PD
X-075,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,2.8,13,1.225,13,29,29,SD-->PD
X-075,LLM871,FGFR2/4,single,119.1,26,21.55,12,20.27891156,33,PD
X-075,binimetinib,"MAP2K1,MAP2K2,MAPK",single,71.2,23,5.4,13,33.47916667,56,PD
X-075,everolimus,MTOR,single,142,20,8.85,12,15.01668521,41,PD
X-075,trastuzumab,ERBB2,single,28.2,18,-1.3,11,27.96277916,32,SD-->PD
X-077,BGJ398,FGFR,single,77.6,20,5.44,14,26.56939502,63,PD
X-077,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,9.3,10,8.1,14,73,73,SD-->PD
X-077,BYL719,PIK3CA,single,-22.6,10,-11.48,14,57.88059701,107,SD-->PD
X-077,BYL719 + HSP990,"PIK3CA,HSP90",combo,40.9,27,53.65555556,30,13.59047619,70,PD
X-077,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,280.4,21,49.2,14,11.05310734,34,PD
X-077,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,244.6,22,41.6,11,13.30107527,29,PD
X-077,HDM201,MDM2,single,144.3,22,53.55,12,10.60200669,32,PD
X-077,figitumumab,IGF1R,single,356.9,22,75.1,12,9.068571429,32,PD
X-077,HSP990,HSP90,single,181,21,54.08,14,11.67247387,49,PD
X-077,INC280,MET,single,202.8,22,32.225,11,12.80530973,29,PD
X-077,INC280 + trastuzumab,"ERBB2,MET",combo,108.7,34,8.025,11,21.72359155,45,PD
X-077,LEE011,"CDK4,CDK6,CDK4/6",single,164.9,22,60.225,12,10.17021277,32,PD
X-077,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-47.3,11,-31.775,11,66,66,SD-->PD
X-077,LJM716,ERBB3,single,218.2,23,2.575,11,15.47914184,31,PD
X-077,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,156.5,21,35.84,14,15.25,21,PD
X-077,binimetinib,"MAP2K1,MAP2K2,MAPK",single,17.1,48,36.64,14,72.07447865,77,PD
X-077,everolimus,MTOR,single,-39.6,42,-23.86428571,51,78,78,SD
X-077,trastuzumab,ERBB2,single,-50.3,26,4.83,32,50.68108776,119,SD-->PD
X-077,untreated,"UNKNOWN,Untreated",single,100.1,27,54.42,13,16.46774194,82,PD
X-078,BYL719,PIK3CA,single,117.3,26,18.7,13,19.93006993,57,PD
X-078,BYL719 + HSP990,"PIK3CA,HSP90",combo,-23.4,12,-10.125,12,36.66133333,67,SD-->PD
X-078,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-38.5,10,-18.04,14,38.51768766,63,SD-->PD
X-078,HSP990,HSP90,single,294.5,22,22.125,12,13.74893617,33,PD
X-078,LEE011,"CDK4,CDK6,CDK4/6",single,170.1,22,47.2,12,15.29565217,33,PD
X-078,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,42.6,20,21.48,13,23,23,PD
X-078,LJM716,ERBB3,single,147.9,20,29.66,13,17.6020025,30,PD
X-078,everolimus,MTOR,single,81.4,22,24.86,12,23.49698189,43,PD
X-078,untreated,"UNKNOWN,Untreated",single,314.4,21,61.7,14,11.08290155,28,PD
X-080,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,122.9,21,56.04,13,10.79411765,55,PD
X-080,LJM716,ERBB3,single,214.9,25,25.7,12,16.60370995,33,PD
X-080,untreated,"UNKNOWN,Untreated",single,-100,25,-24.82,25,25,25,PR
X-084,BGJ398,FGFR,single,-34.6,13,-18.35714286,20,34,34,SD-->PD
X-084,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,8.2,16,11.95,16,24,24,SD-->PD
X-084,BYL719,PIK3CA,single,77.3,21,13.05,11,26.04554455,29,PD
X-084,BYL719 + HSP990,"PIK3CA,HSP90",combo,40.3,24,24.44,14,38,38,PD
X-084,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,45.6,28,16.725,11,28,28,PD
X-084,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-13,19,-2.55,12,36,36,SD
X-084,HDM201,MDM2,single,112.2,22,25.8,11,20.25089606,32,PD
X-084,figitumumab,IGF1R,single,301.7,21,48.375,11,11.67741935,25,PD
X-084,HSP990,HSP90,single,228.7,20,67.34,13,8.722105263,24,PD
X-084,INC280,MET,single,150.4,22,39.55,12,13.79487179,40,PD
X-084,INC280 + trastuzumab,"ERBB2,MET",combo,132.5,26,35.875,12,15.95737705,33,PD
X-084,LEE011,"CDK4,CDK6,CDK4/6",single,108.4,20,58.54,13,8.556363636,24,PD
X-084,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,9.7,16,9.8,16,55.56587473,78,SD-->PD
X-084,LJM716,ERBB3,single,1.1,12,-2.24,12,24.11612903,33,SD-->PD
X-084,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,67.9,26,20.325,12,28.675,36,PD
X-084,LLM871,FGFR2/4,single,208.7,20,65.12,13,9.4125,24,PD
X-084,binimetinib,"MAP2K1,MAP2K2,MAPK",single,67,26,31.15,12,30.82370821,40,PD
X-084,everolimus,MTOR,single,12.1,11,1.125,11,29,29,SD-->PD
X-084,trastuzumab,ERBB2,single,101,20,31.34,13,19.75,24,PD
X-089,BGJ398,FGFR,single,197,21,46.93333333,12,11.80487805,39,PD
X-089,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-7.9,38,0.125,12,59.91891892,89,SD-->PD
X-089,BYL719,PIK3CA,single,67.1,21,16.8,12,27.96888889,50,PD
X-089,BYL719 + HSP990,"PIK3CA,HSP90",combo,-44.3,39,-3.858333333,49,91.20776699,106,SD-->-->PD
X-089,HDM201,MDM2,single,24.8,36,6.575,12,21.31578947,36,SD-->PD
X-089,figitumumab,IGF1R,single,202.5,23,31.575,12,14.32276119,28,PD
X-089,HSP990,HSP90,single,230.2,23,54.125,12,11.25097276,38,PD
X-089,LEE011,"CDK4,CDK6,CDK4/6",single,-74.1,66,-44.25555556,96,113.9236417,124,PR-->-->PD
X-089,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-64.1,67,-18.72631579,80,80,80,SD
X-089,LJM716,ERBB3,single,-33.5,73,-0.705,84,149,149,SD-->-->PD
X-089,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,218,22,63.675,11,7.314159292,22,PD
X-089,LLM871,FGFR2/4,single,287.3,23,26.5,12,13.14948454,28,PD
X-089,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-91.6,126,14.04642857,155,16.43812709,155,SD
X-089,everolimus,MTOR,single,41.4,21,14.925,12,31.86363636,105,PD
X-089,trastuzumab,ERBB2,single,100,23,26.725,12,17.30672269,41,PD
X-090,BGJ398,FGFR,single,51.2,21,4.4,14,28,28,PD
X-090,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-31.2,21,-20.47142857,21,28,28,SD
X-090,BYL719,PIK3CA,single,-58,28,-30.46666667,28,28,28,PR
X-090,BYL719 + HSP990,"PIK3CA,HSP90",combo,-100,13,-89.94,48,48,48,CR
X-090,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-28.5,22,-14.45,43,43,43,SD
X-090,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,9.5,20,14.05,14,30,30,SD
X-090,HDM201,MDM2,single,17,21,11.56,14,28,28,SD
X-090,figitumumab,IGF1R,single,60.7,22,-4.26,15,25.62211982,33,PD
X-090,HSP990,HSP90,single,-59.2,28,-28.11111111,28,28,28,PR
X-090,INC280,MET,single,50.1,29,-5,11,32,32,PD
X-090,INC280 + trastuzumab,"ERBB2,MET",combo,-100,27,-82.66428571,114,158.12,177,CR-->-->PD
X-090,LEE011,"CDK4,CDK6,CDK4/6",single,57.8,21,31.02,14,22.83744557,28,PD
X-090,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-10.6,20,-2.55,20,24,24,SD
X-090,LJM716,ERBB3,single,52.5,21,12.525,11,32,32,PD
X-090,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,-75.7,33,-34.09,33,33,33,PR
X-090,LLM871,FGFR2/4,single,109.3,22,42.45,12,15.70672098,33,PD
X-090,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-100,23,-83.00357143,111,111,111,CR
X-090,everolimus,MTOR,single,-5.9,12,-2.65,12,33,33,SD
X-090,trastuzumab,ERBB2,single,-16.7,31,-0.56,31,31,31,SD
X-091,BGJ398,FGFR,single,-36.7,12,-21,16,49.19450801,74,SD-->PD
X-091,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,8.1,16,3.325,12,88.31138288,160,SD-->PD
X-091,BYL719,PIK3CA,single,8.3,12,8.175,12,69.54347826,109,SD-->PD
X-091,BYL719 + HSP990,"PIK3CA,HSP90",combo,-54.8,51,-24.71052632,78,96,96,PR-->-->PD
X-091,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,11.2,16,7.35,13,46.18220339,58,SD-->PD
X-091,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-13.4,65,14.21052632,79,79,79,SD
X-091,HDM201,MDM2,single,63.1,21,22.975,12,25.36015326,48,PD
X-091,figitumumab,IGF1R,single,-4.8,13,-4.175,13,53.02781641,69,SD-->PD
X-091,HSP990,HSP90,single,-31.9,20,-19.2,24,84.89759036,136,SD-->PD
X-091,INC280,MET,single,297.8,22,37.175,13,13.24094488,27,PD
X-091,INC280 + trastuzumab,"ERBB2,MET",combo,16.8,20,4.64,15,49.87234043,69,SD-->PD
X-091,LEE011,"CDK4,CDK6,CDK4/6",single,36.8,31,3.225,14,52.45736434,105,PD
X-091,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,89.5,22,58.125,13,11.24457594,41,PD
X-091,LJM716,ERBB3,single,-12.3,14,-6.82,14,32,32,SD-->PD
X-091,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,2.3,99,3.775,15,106,106,SD-->PD
X-091,LLM871,FGFR2/4,single,22,213,36.425,13,19.47659574,234,PD
X-091,binimetinib,"MAP2K1,MAP2K2,MAPK",single,79,22,27.65,13,25.30188679,62,PD
X-091,everolimus,MTOR,single,-31.3,10,-16.425,14,42.89356984,87,SD-->PD
X-091,trastuzumab,ERBB2,single,40.5,24,24.625,13,45.70718232,93,PD
X-091,untreated,"UNKNOWN,Untreated",single,21.3,12,10.65,12,49.01408451,130,SD-->PD
X-0933,5FU,chemotherapy,single,328.4,20,117.84,20,7.961582569,29,PD
X-0933,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-27.8,10,-21.225,14,62,62,SD-->PD
X-0933,BKM120 + LJC049,"panPI3K,TNKS",combo,62,21,11.025,11,27.27135678,33,PD
X-0933,BYL719,PIK3CA,single,-55.9,10,-29.58,15,57.22727273,72,PR-->PD
X-0933,BYL719 + cetuximab,"PIK3CA,EGFR",combo,75.4,20,40.9,12,24.3,36,PD
X-0933,BYL719 + cetuximab + encorafenib,"PIK3CA,EGFR,BRAF",combo,-51.5,50,-34.284,92,102,102,PR-->-->PD
X-0933,BYL719 + encorafenib,"PIK3CA,BRAF",combo,-12.7,21,-11.45,11,57,57,SD-->PD
X-0933,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-52.1,10,-29.38,15,45.87596899,48,PR-->PD
X-0933,BYL719 + binimetinib,"PIK3CA,MAPK",combo,-48.4,14,-23.94,17,98,98,SD-->-->PD
X-0933,cetuximab,EGFR,single,10,14,-1.8,14,36,36,SD-->PD
X-0933,cetuximab + encorafenib,"EGFR,BRAF",combo,-37.6,15,-16.25,26,70.97765363,72,SD-->PD
X-0933,CGM097,MDM2,single,94.5,22,52.075,14,22.42438272,27,PD
X-0933,CKX620,MAPK,single,-45,33,-28.97619048,80,98,98,SD
X-0933,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-33.4,15,-15.0625,26,91,91,SD-->PD
X-0933,HDM201,MDM2,single,345,22,28.36,14,15.16895459,27,PD
X-0933,LEE011,"CDK4,CDK6,CDK4/6",single,-2.7,10,7.675,14,29,29,SD-->PD
X-0933,encorafenib,BRAF,single,22.4,27,7.4,11,27,27,SD
X-0933,LJC049,TNKS,single,549,24,83.7,11,6.025556472,24,PD
X-0933,LKA136,"NTRK1,NTRK2,NTRK3",single,22.4,10,3.36,15,29,29,SD-->PD
